id,neighbourhood,price,,,,,,,,,,,,,,,,,,
13422887,Roxbury,33.00,,,,,,,,,,,,,,,,,,
5726867,Roxbury,105.00,,,,,,,,,,,,,,,,,,
4263736,Roxbury,91.00,,,,,,,,,,,,,,,,,,
6819620,Roxbury,40.00,,,,,,,,,,,,,,,,,,
69369,Roxbury,80.00,,,,,,,,,,,,,,,,,,
349347,Roxbury,167.00,,,,,,,,,,,,,,,,,,
18893583,Roxbury,110.00,,,,,,,,,,,,,,,,,,
18899037,Roxbury,75.00,,,,,,,,,,,,,,,,,,
15453527,Roxbury,40.00,,,,,,,,,,,,,,,,,,
19631414,Roxbury,45.00,,,,,,,,,,,,,,,,,,
13239882,Roxbury,40.00,,,,,,,,,,,,,,,,,,
19303637,Roxbury,57.00,,,,,,,,,,,,,,,,,,
8735827,Roxbury,90.00,,,,,,,,,,,,,,,,,,
8703026,Roxbury,35.00,,,,,,,,,,,,,,,,,,
13978700,Roxbury,400.00,,,,,,,,,,,,,,,,,,
3705824,Roxbury,32.00,,,,,,,,,,,,,,,,,,
8014642,Roxbury,79.00,,,,,,,,,,,,,,,,,,
20819948,Roxbury,69.00,,,,,,,,,,,,,,,,,,
1175376,Roxbury,275.00,,,,,,,,,,,,,,,,,,
15085512,Roxbury,70.00,,,,,,,,,,,,,,,,,,
7293671,Roxbury,90.00,,,,,,,,,,,,,,,,,,
658029,Roxbury,163.00,,,,,,,,,,,,,,,,,,
16878187,Roxbury,900.00,,,,,,,,,,,,,,,,,,
20023865,Roxbury,44.00,,,,,,,,,,,,,,,,,,
20023862,Roxbury,44.00,,,,,,,,,,,,,,,,,,
20023858,Roxbury,44.00,,,,,,,,,,,,,,,,,,
8420883,Roxbury,150.00,,,,,,,,,,,,,,,,,,
20023852,Roxbury,44.00,,,,,,,,,,,,,,,,,,
1550047,Roxbury,330.00,,,,,,,,,,,,,,,,,,
15232044,Roxbury,75.00,,,,,,,,,,,,,,,,,,
17942707,Roxbury,129.00,,,,,,,,,,,,,,,,,,
7618925,Roxbury,625.00,,,,,,,,,,,,,,,,,,
8734707,Roxbury,90.00,,,,,,,,,,,,,,,,,,
17779084,Roxbury,41.00,,,,,,,,,,,,,,,,,,
6080461,Roxbury,159.00,,,,,,,,,,,,,,,,,,
19351506,Roxbury,169.00,,,,,,,,,,,,,,,,,,
14813006,Roxbury,536.00,,,,,,,,,,,,,,,,,,
13797162,Roxbury,150.00,,,,,,,,,,,,,,,,,,
17745620,Roxbury,280.00,,,,,,,,,,,,,,,,,,
19138622,Roxbury,167.00,,,,,,,,,,,,,,,,,,
15468130,Roxbury,139.00,,,,,,,,,,,,,,,,,,
20858430,Roxbury,120.00,,,,,,,,,,,,,,,,,,
5358934,Roxbury,40.00,,,,,,,,,,,,,,,,,,
13796564,Roxbury,75.00,,,,,,,,,,,,,,,,,,
15041272,Roxbury,700.00,,,,,,,,,,,,,,,,,,
8495348,Roxbury,100.00,,,,,,,,,,,,,,,,,,
19694238,Roxbury,129.00,,,,,,,,,,,,,,,,,,
20693094,Roxbury,60.00,,,,,,,,,,,,,,,,,,
6780300,Roxbury,65.00,,,,,,,,,,,,,,,,,,
14337161,Roxbury,195.00,,,,,,,,,,,,,,,,,,
8815738,Roxbury,300.00,,,,,,,,,,,,,,,,,,
3343428,Roxbury,95.00,,,,,,,,,,,,,,,,,,
15139846,Roxbury,193.00,,,,,,,,,,,,,,,,,,
18777049,Roxbury,75.00,,,,,,,,,,,,,,,,,,
17744380,Roxbury,220.00,,,,,,,,,,,,,,,,,,
15122796,Roxbury,65.00,,,,,,,,,,,,,,,,,,
14091605,South End,65.00,,,,,,,,,,,,,,,,,,
12308161,South End,129.00,,,,,,,,,,,,,,,,,,
14994629,South End,125.00,,,,,,,,,,,,,,,,,,
2846739,South End,125.00,,,,,,,,,,,,,,,,,,
10656899,South End,119.00,,,,,,,,,,,,,,,,,,
8193344,South End,125.00,,,,,,,,,,,,,,,,,,
20902198,South End,130.00,,,,,,,,,,,,,,,,,,
10391455,South End,75.00,,,,,,,,,,,,,,,,,,
2292495,South End,175.00,,,,,,,,,,,,,,,,,,
8301926,South End,99.00,,,,,,,,,,,,,,,,,,
990668,South End,157.00,,,,,,,,,,,,,,,,,,
2694019,South End,250.00,,,,,,,,,,,,,,,,,,
5783197,South End,650.00,,,,,,,,,,,,,,,,,,
2737853,South End,160.00,,,,,,,,,,,,,,,,,,
18158828,South End,60.00,,,,,,,,,,,,,,,,,,
17481668,South End,67.00,,,,,,,,,,,,,,,,,,
2134805,South End,250.00,,,,,,,,,,,,,,,,,,
18808240,South End,220.00,,,,,,,,,,,,,,,,,,
19316580,South End,88.00,,,,,,,,,,,,,,,,,,
6134013,South End,120.00,,,,,,,,,,,,,,,,,,
19996962,South End,150.00,,,,,,,,,,,,,,,,,,
12496332,South End,60.00,,,,,,,,,,,,,,,,,,
15267069,South End,125.00,,,,,,,,,,,,,,,,,,
6287797,South End,90.00,,,,,,,,,,,,,,,,,,
5932402,South End,100.00,,,,,,,,,,,,,,,,,,
6444303,South End,147.00,,,,,,,,,,,,,,,,,,
13377097,South End,150.00,,,,,,,,,,,,,,,,,,
21165010,South End,90.00,,,,,,,,,,,,,,,,,,
1425973,South End,350.00,,,,,,,,,,,,,,,,,,
225224,South End,99.00,,,,,,,,,,,,,,,,,,
5153080,South End,134.00,,,,,,,,,,,,,,,,,,
1899770,South End,125.00,,,,,,,,,,,,,,,,,,
14591627,South End,125.00,,,,,,,,,,,,,,,,,,
19892110,South End,100.00,,,,,,,,,,,,,,,,,,
20297439,South End,199.00,,,,,,,,,,,,,,,,,,
18411906,South End,99.00,,,,,,,,,,,,,,,,,,
16322139,South End,80.00,,,,,,,,,,,,,,,,,,
7755144,South End,275.00,,,,,,,,,,,,,,,,,,
13460331,South End,115.00,,,,,,,,,,,,,,,,,,
5734770,South End,150.00,,,,,,,,,,,,,,,,,,
639101,South End,199.00,,,,,,,,,,,,,,,,,,
21177049,South End,125.00,,,,,,,,,,,,,,,,,,
6168687,South End,35.00,,,,,,,,,,,,,,,,,,
12979965,South End,125.00,,,,,,,,,,,,,,,,,,
8129715,South End,199.00,,,,,,,,,,,,,,,,,,
12712045,South End,80.00,,,,,,,,,,,,,,,,,,
6239039,South End,100.00,,,,,,,,,,,,,,,,,,
11857549,South End,140.00,,,,,,,,,,,,,,,,,,
22354,South End,140.00,,,,,,,,,,,,,,,,,,
8631257,South End,50.00,,,,,,,,,,,,,,,,,,
16288361,South End,69.00,,,,,,,,,,,,,,,,,,
9197535,South End,100.00,,,,,,,,,,,,,,,,,,
18412267,South End,110.00,,,,,,,,,,,,,,,,,,
2601744,South End,597.00,,,,,,,,,,,,,,,,,,
11927580,South End,200.00,,,,,,,,,,,,,,,,,,
11841986,South End,79.00,,,,,,,,,,,,,,,,,,
12253029,South End,125.00,,,,,,,,,,,,,,,,,,
13494185,South End,145.00,,,,,,,,,,,,,,,,,,
20248640,South End,182.00,,,,,,,,,,,,,,,,,,
17300267,South End,175.00,,,,,,,,,,,,,,,,,,
14770892,South End,395.00,,,,,,,,,,,,,,,,,,
2326445,South End,195.00,,,,,,,,,,,,,,,,,,
2683284,South End,185.00,,,,,,,,,,,,,,,,,,
15022444,South End,165.00,,,,,,,,,,,,,,,,,,
6075154,South End,150.00,,,,,,,,,,,,,,,,,,
4364989,South End,175.00,,,,,,,,,,,,,,,,,,
16037167,South End,600.00,,,,,,,,,,,,,,,,,,
7205210,South End,200.00,,,,,,,,,,,,,,,,,,
8006992,South End,200.00,,,,,,,,,,,,,,,,,,
13707814,South End,295.00,,,,,,,,,,,,,,,,,,
18888469,South End,295.00,,,,,,,,,,,,,,,,,,
5075267,South End,100.00,,,,,,,,,,,,,,,,,,
6810723,South End,200.00,,,,,,,,,,,,,,,,,,
21149129,South End,189.00,,,,,,,,,,,,,,,,,,
7511737,South End,200.00,,,,,,,,,,,,,,,,,,
8206536,South End,200.00,,,,,,,,,,,,,,,,,,
6762011,South End,200.00,,,,,,,,,,,,,,,,,,
12049787,South End,150.00,,,,,,,,,,,,,,,,,,
5582163,South End,150.00,,,,,,,,,,,,,,,,,,
8303267,South End,1400.00,,,,,,,,,,,,,,,,,,
4294557,South End,280.00,,,,,,,,,,,,,,,,,,
650956,South End,300.00,,,,,,,,,,,,,,,,,,
8200839,South End,125.00,,,,,,,,,,,,,,,,,,
15905164,South End,60.00,,,,,,,,,,,,,,,,,,
12384469,South End,198.00,,,,,,,,,,,,,,,,,,
20740912,South End,299.00,,,,,,,,,,,,,,,,,,
322593,South End,183.00,,,,,,,,,,,,,,,,,,
18975041,South End,85.00,,,,,,,,,,,,,,,,,,
585148,South End,210.00,,,,,,,,,,,,,,,,,,
6348631,South End,149.00,,,,,,,,,,,,,,,,,,
12290886,South End,194.00,,,,,,,,,,,,,,,,,,
6763409,South End,200.00,,,,,,,,,,,,,,,,,,
8082512,South End,200.00,,,,,,,,,,,,,,,,,,
8025718,South End,200.00,,,,,,,,,,,,,,,,,,
7476340,South End,200.00,,,,,,,,,,,,,,,,,,
11041684,South End,129.00,,,,,,,,,,,,,,,,,,
989163,South End,170.00,,,,,,,,,,,,,,,,,,
1077105,South End,176.00,,,,,,,,,,,,,,,,,,
1275498,South End,160.00,,,,,,,,,,,,,,,,,,
5867761,South End,45.00,,,,,,,,,,,,,,,,,,
8970393,South End,275.00,,,,,,,,,,,,,,,,,,
9446242,South End,150.00,,,,,,,,,,,,,,,,,,
12508801,South End,200.00,,,,,,,,,,,,,,,,,,
15356642,South End,200.00,,,,,,,,,,,,,,,,,,
20955187,South End,129.00,,,,,,,,,,,,,,,,,,
20152320,South End,299.00,,,,,,,,,,,,,,,,,,
12812461,South End,150.00,,,,,,,,,,,,,,,,,,
16531634,South End,229.00,,,,,,,,,,,,,,,,,,
21184814,South End,0.00,,,,,,,,,,,,,,,,,,
6793945,South End,195.00,,,,,,,,,,,,,,,,,,
21196094,South End,190.00,,,,,,,,,,,,,,,,,,
12287958,South End,195.00,,,,,,,,,,,,,,,,,,
5714786,South End,138.00,,,,,,,,,,,,,,,,,,
17529340,South End,175.00,,,,,,,,,,,,,,,,,,
1489289,South End,125.00,,,,,,,,,,,,,,,,,,
13171246,South End,200.00,,,,,,,,,,,,,,,,,,
6355733,South End,80.00,,,,,,,,,,,,,,,,,,
18890604,South End,140.00,,,,,,,,,,,,,,,,,,
5012354,South End,200.00,,,,,,,,,,,,,,,,,,
2372987,South End,164.00,,,,,,,,,,,,,,,,,,
11060140,South End,189.00,,,,,,,,,,,,,,,,,,
11686744,South End,129.00,,,,,,,,,,,,,,,,,,
11547657,South End,175.00,,,,,,,,,,,,,,,,,,
16618214,South End,158.00,,,,,,,,,,,,,,,,,,
17609053,South End,185.00,,,,,,,,,,,,,,,,,,
16334635,South End,175.00,,,,,,,,,,,,,,,,,,
466300,South End,240.00,,,,,,,,,,,,,,,,,,
5976821,South End,95.00,,,,,,,,,,,,,,,,,,
7694559,South End,200.00,,,,,,,,,,,,,,,,,,
15609432,South End,189.00,,,,,,,,,,,,,,,,,,
2495047,South End,160.00,,,,,,,,,,,,,,,,,,
20137739,South End,280.00,,,,,,,,,,,,,,,,,,
5074924,South End,100.00,,,,,,,,,,,,,,,,,,
20648928,South End,159.00,,,,,,,,,,,,,,,,,,
20229074,South End,298.00,,,,,,,,,,,,,,,,,,
4860853,South End,225.00,,,,,,,,,,,,,,,,,,
11873789,South End,225.00,,,,,,,,,,,,,,,,,,
4549374,South End,185.00,,,,,,,,,,,,,,,,,,
14981303,South End,170.00,,,,,,,,,,,,,,,,,,
8596566,South End,203.00,,,,,,,,,,,,,,,,,,
14461998,South End,165.00,,,,,,,,,,,,,,,,,,
8406972,South End,250.00,,,,,,,,,,,,,,,,,,
7294565,South End,85.00,,,,,,,,,,,,,,,,,,
1214214,South End,450.00,,,,,,,,,,,,,,,,,,
27141,South End,279.00,,,,,,,,,,,,,,,,,,
18213171,South End,265.00,,,,,,,,,,,,,,,,,,
9949819,South End,77.00,,,,,,,,,,,,,,,,,,
1200502,South End,165.00,,,,,,,,,,,,,,,,,,
18311092,South End,149.00,,,,,,,,,,,,,,,,,,
20085832,South End,199.00,,,,,,,,,,,,,,,,,,
5433246,South End,100.00,,,,,,,,,,,,,,,,,,
8988506,South End,234.00,,,,,,,,,,,,,,,,,,
8403945,South End,200.00,,,,,,,,,,,,,,,,,,
19982161,South End,140.00,,,,,,,,,,,,,,,,,,
17810293,South End,185.00,,,,,,,,,,,,,,,,,,
8480507,South End,225.00,,,,,,,,,,,,,,,,,,
9870,South End,279.00,,,,,,,,,,,,,,,,,,
21047722,South End,124.00,,,,,,,,,,,,,,,,,,
2549840,South End,417.00,,,,,,,,,,,,,,,,,,
21080162,South End,260.00,,,,,,,,,,,,,,,,,,
9853959,South End,195.00,,,,,,,,,,,,,,,,,,
7694365,South End,200.00,,,,,,,,,,,,,,,,,,
21139451,South End,210.00,,,,,,,,,,,,,,,,,,
17000454,South End,200.00,,,,,,,,,,,,,,,,,,
9765,South End,229.00,,,,,,,,,,,,,,,,,,
798957,South End,327.00,,,,,,,,,,,,,,,,,,
9430774,South End,100.00,,,,,,,,,,,,,,,,,,
1365335,South End,160.00,,,,,,,,,,,,,,,,,,
20679356,South End,100.00,,,,,,,,,,,,,,,,,,
5826159,South End,195.00,,,,,,,,,,,,,,,,,,
19571919,South End,191.00,,,,,,,,,,,,,,,,,,
8316068,South End,125.00,,,,,,,,,,,,,,,,,,
11902134,South End,300.00,,,,,,,,,,,,,,,,,,
8987722,South End,154.00,,,,,,,,,,,,,,,,,,
851927,South End,150.00,,,,,,,,,,,,,,,,,,
13477286,South End,550.00,,,,,,,,,,,,,,,,,,
19195239,South End,170.00,,,,,,,,,,,,,,,,,,
5088560,South End,500.00,,,,,,,,,,,,,,,,,,
9757412,South End,89.00,,,,,,,,,,,,,,,,,,
20443029,South End,275.00,,,,,,,,,,,,,,,,,,
15718719,South End,250.00,,,,,,,,,,,,,,,,,,
4278067,South End,175.00,,,,,,,,,,,,,,,,,,
15164324,South End,350.00,,,,,,,,,,,,,,,,,,
8381472,South End,400.00,,,,,,,,,,,,,,,,,,
17994861,South End,300.00,,,,,,,,,,,,,,,,,,
15885237,South End,99.00,,,,,,,,,,,,,,,,,,
8201104,South End,255.00,,,,,,,,,,,,,,,,,,
10427199,South End,219.00,,,,,,,,,,,,,,,,,,
15048978,South End,235.00,,,,,,,,,,,,,,,,,,
6854216,South End,250.00,,,,,,,,,,,,,,,,,,
13378923,South End,160.00,,,,,,,,,,,,,,,,,,
7856208,South End,180.00,,,,,,,,,,,,,,,,,,
6758462,South End,200.00,,,,,,,,,,,,,,,,,,
3432438,South End,249.00,,,,,,,,,,,,,,,,,,
8595650,South End,200.00,,,,,,,,,,,,,,,,,,
6758443,South End,200.00,,,,,,,,,,,,,,,,,,
16490513,South End,173.00,,,,,,,,,,,,,,,,,,
7513605,South End,200.00,,,,,,,,,,,,,,,,,,
6939097,South End,269.00,,,,,,,,,,,,,,,,,,
20914641,South End,185.00,,,,,,,,,,,,,,,,,,
14819274,South End,275.00,,,,,,,,,,,,,,,,,,
19750771,South End,195.00,,,,,,,,,,,,,,,,,,
15064899,South End,50.00,,,,,,,,,,,,,,,,,,
6758482,South End,200.00,,,,,,,,,,,,,,,,,,
10083878,South End,170.00,,,,,,,,,,,,,,,,,,
10427882,South End,229.00,,,,,,,,,,,,,,,,,,
639111,South End,199.00,,,,,,,,,,,,,,,,,,
1183032,South End,150.00,,,,,,,,,,,,,,,,,,
5885130,South End,295.00,,,,,,,,,,,,,,,,,,
7740592,South End,750.00,,,,,,,,,,,,,,,,,,
20929696,South End,200.00,,,,,,,,,,,,,,,,,,
17285926,South End,250.00,,,,,,,,,,,,,,,,,,
9821291,South End,130.00,,,,,,,,,,,,,,,,,,
19504228,South End,180.00,,,,,,,,,,,,,,,,,,
16721130,South End,180.00,,,,,,,,,,,,,,,,,,
19720777,South End,200.00,,,,,,,,,,,,,,,,,,
9731479,South End,195.00,,,,,,,,,,,,,,,,,,
11590512,South End,129.00,,,,,,,,,,,,,,,,,,
318050,South End,99.00,,,,,,,,,,,,,,,,,,
20585140,South End,195.00,,,,,,,,,,,,,,,,,,
4364925,South End,200.00,,,,,,,,,,,,,,,,,,
7592616,South End,140.00,,,,,,,,,,,,,,,,,,
13605430,South End,250.00,,,,,,,,,,,,,,,,,,
1038465,South End,135.00,,,,,,,,,,,,,,,,,,
10656206,South End,200.00,,,,,,,,,,,,,,,,,,
14981534,South End,170.00,,,,,,,,,,,,,,,,,,
11213228,South End,200.00,,,,,,,,,,,,,,,,,,
18782625,South End,350.00,,,,,,,,,,,,,,,,,,
9148781,South End,160.00,,,,,,,,,,,,,,,,,,
1810397,South End,900.00,,,,,,,,,,,,,,,,,,
5532549,South End,250.00,,,,,,,,,,,,,,,,,,
19159379,South End,170.00,,,,,,,,,,,,,,,,,,
6068207,South End,120.00,,,,,,,,,,,,,,,,,,
12916551,South End,79.00,,,,,,,,,,,,,,,,,,
20772407,South End,203.00,,,,,,,,,,,,,,,,,,
7214920,South End,250.00,,,,,,,,,,,,,,,,,,
16930596,South End,140.00,,,,,,,,,,,,,,,,,,
17700561,South End,149.00,,,,,,,,,,,,,,,,,,
8902304,South End,159.00,,,,,,,,,,,,,,,,,,
16881821,South End,89.00,,,,,,,,,,,,,,,,,,
9508975,South End,300.00,,,,,,,,,,,,,,,,,,
6759439,South End,200.00,,,,,,,,,,,,,,,,,,
6972426,South End,575.00,,,,,,,,,,,,,,,,,,
14522631,South End,79.00,,,,,,,,,,,,,,,,,,
13697966,South End,1149.00,,,,,,,,,,,,,,,,,,
9864083,South End,150.00,,,,,,,,,,,,,,,,,,
11588543,South End,223.00,,,,,,,,,,,,,,,,,,
3601030,South End,250.00,,,,,,,,,,,,,,,,,,
13995573,South End,525.00,,,,,,,,,,,,,,,,,,
4461901,South End,200.00,,,,,,,,,,,,,,,,,,
16733496,South End,198.00,,,,,,,,,,,,,,,,,,
5639731,South End,144.00,,,,,,,,,,,,,,,,,,
4461846,South End,200.00,,,,,,,,,,,,,,,,,,
18699534,South End,275.00,,,,,,,,,,,,,,,,,,
11687122,South End,109.00,,,,,,,,,,,,,,,,,,
824244,South End,95.00,,,,,,,,,,,,,,,,,,
18617002,South End,150.00,,,,,,,,,,,,,,,,,,
10671192,South End,190.00,,,,,,,,,,,,,,,,,,
11687031,South End,159.00,,,,,,,,,,,,,,,,,,
3969526,South End,255.00,,,,,,,,,,,,,,,,,,
4588530,South End,150.00,,,,,,,,,,,,,,,,,,
19457729,South End,205.00,,,,,,,,,,,,,,,,,,
5640375,South End,122.00,,,,,,,,,,,,,,,,,,
17567087,South End,350.00,,,,,,,,,,,,,,,,,,
7196771,South End,147.00,,,,,,,,,,,,,,,,,,
20317526,South End,145.00,,,,,,,,,,,,,,,,,,
16930825,South End,165.00,,,,,,,,,,,,,,,,,,
18124698,South End,200.00,,,,,,,,,,,,,,,,,,
13029806,South End,180.00,,,,,,,,,,,,,,,,,,
11856912,South End,185.00,,,,,,,,,,,,,,,,,,
2215762,South End,185.00,,,,,,,,,,,,,,,,,,
14372667,South End,250.00,,,,,,,,,,,,,,,,,,
7540480,South End,175.00,,,,,,,,,,,,,,,,,,
6426364,South End,200.00,,,,,,,,,,,,,,,,,,
2301709,South End,250.00,,,,,,,,,,,,,,,,,,
17616603,South End,250.00,,,,,,,,,,,,,,,,,,
1106555,South End,500.00,,,,,,,,,,,,,,,,,,
11710680,South End,249.00,,,,,,,,,,,,,,,,,,
13078164,South End,175.00,,,,,,,,,,,,,,,,,,
14094279,South End,255.00,,,,,,,,,,,,,,,,,,
20582355,South End,699.00,,,,,,,,,,,,,,,,,,
19303980,South End,136.00,,,,,,,,,,,,,,,,,,
15420883,South End,175.00,,,,,,,,,,,,,,,,,,
18637999,South End,91.00,,,,,,,,,,,,,,,,,,
10227043,South End,350.00,,,,,,,,,,,,,,,,,,
20582092,South End,699.00,,,,,,,,,,,,,,,,,,
2395326,South End,189.00,,,,,,,,,,,,,,,,,,
19603347,South End,149.00,,,,,,,,,,,,,,,,,,
7916575,South End,200.00,,,,,,,,,,,,,,,,,,
8211468,South End,139.00,,,,,,,,,,,,,,,,,,
19087238,South End,180.00,,,,,,,,,,,,,,,,,,
7714627,South End,235.00,,,,,,,,,,,,,,,,,,
14125957,South End,150.00,,,,,,,,,,,,,,,,,,
4623114,South End,200.00,,,,,,,,,,,,,,,,,,
526970,South End,145.00,,,,,,,,,,,,,,,,,,
2640459,South End,200.00,,,,,,,,,,,,,,,,,,
8014383,South End,195.00,,,,,,,,,,,,,,,,,,
6850880,South End,200.00,,,,,,,,,,,,,,,,,,
6851459,South End,200.00,,,,,,,,,,,,,,,,,,
6851460,South End,200.00,,,,,,,,,,,,,,,,,,
8309604,South End,290.00,,,,,,,,,,,,,,,,,,
7965521,South End,215.00,,,,,,,,,,,,,,,,,,
17138041,South End,120.00,,,,,,,,,,,,,,,,,,
9208166,South End,350.00,,,,,,,,,,,,,,,,,,
12094488,South End,350.00,,,,,,,,,,,,,,,,,,
8575476,South End,215.00,,,,,,,,,,,,,,,,,,
17015212,South End,504.00,,,,,,,,,,,,,,,,,,
14489201,South End,174.00,,,,,,,,,,,,,,,,,,
13912472,South End,195.00,,,,,,,,,,,,,,,,,,
19220895,South End,183.00,,,,,,,,,,,,,,,,,,
7342489,South End,350.00,,,,,,,,,,,,,,,,,,
14991767,South End,215.00,,,,,,,,,,,,,,,,,,
11470818,South End,150.00,,,,,,,,,,,,,,,,,,
5769127,South End,200.00,,,,,,,,,,,,,,,,,,
20989824,South End,173.00,,,,,,,,,,,,,,,,,,
8439661,South End,250.00,,,,,,,,,,,,,,,,,,
19744604,South End,116.00,,,,,,,,,,,,,,,,,,
7620413,South End,200.00,,,,,,,,,,,,,,,,,,
16631575,South End,165.00,,,,,,,,,,,,,,,,,,
15517432,South End,200.00,,,,,,,,,,,,,,,,,,
7275108,South End,380.00,,,,,,,,,,,,,,,,,,
19122257,South End,170.00,,,,,,,,,,,,,,,,,,
9094794,South End,250.00,,,,,,,,,,,,,,,,,,
5768819,South End,200.00,,,,,,,,,,,,,,,,,,
5588537,South End,250.00,,,,,,,,,,,,,,,,,,
7325084,South End,146.00,,,,,,,,,,,,,,,,,,
15451419,South End,320.00,,,,,,,,,,,,,,,,,,
5932267,South End,250.00,,,,,,,,,,,,,,,,,,
18137221,South End,300.00,,,,,,,,,,,,,,,,,,
901914,South End,249.00,,,,,,,,,,,,,,,,,,
5718801,South End,200.00,,,,,,,,,,,,,,,,,,
6276572,South End,197.00,,,,,,,,,,,,,,,,,,
4410142,South End,200.00,,,,,,,,,,,,,,,,,,
9207914,South End,200.00,,,,,,,,,,,,,,,,,,
8815257,South End,177.00,,,,,,,,,,,,,,,,,,
20409108,South End,2000.00,,,,,,,,,,,,,,,,,,
17962385,South End,150.00,,,,,,,,,,,,,,,,,,
12318093,South End,195.00,,,,,,,,,,,,,,,,,,
1252289,South End,99.00,,,,,,,,,,,,,,,,,,
10634364,South End,166.00,,,,,,,,,,,,,,,,,,
7575052,South End,200.00,,,,,,,,,,,,,,,,,,
14709217,South End,350.00,,,,,,,,,,,,,,,,,,
18230092,South End,255.00,,,,,,,,,,,,,,,,,,
7421361,South End,325.00,,,,,,,,,,,,,,,,,,
7368611,South End,195.00,,,,,,,,,,,,,,,,,,
5718921,South End,350.00,,,,,,,,,,,,,,,,,,
4178790,South End,235.00,,,,,,,,,,,,,,,,,,
14680277,South End,189.00,,,,,,,,,,,,,,,,,,
13378987,South End,450.00,,,,,,,,,,,,,,,,,,
13378936,South End,170.00,,,,,,,,,,,,,,,,,,
19996755,South End,375.00,,,,,,,,,,,,,,,,,,
19661260,South End,100.00,,,,,,,,,,,,,,,,,,
4912544,South End,176.00,,,,,,,,,,,,,,,,,,
442735,South End,250.00,,,,,,,,,,,,,,,,,,
8410270,Back Bay,160.00,,,,,,,,,,,,,,,,,,
14441447,Back Bay,50.00,,,,,,,,,,,,,,,,,,
18879448,Back Bay,80.00,,,,,,,,,,,,,,,,,,
11712306,Back Bay,129.00,,,,,,,,,,,,,,,,,,
6552654,Back Bay,161.00,,,,,,,,,,,,,,,,,,
18823105,Back Bay,109.00,,,,,,,,,,,,,,,,,,
17903944,Back Bay,170.00,,,,,,,,,,,,,,,,,,
12268144,Back Bay,172.00,,,,,,,,,,,,,,,,,,
17134163,Back Bay,300.00,,,,,,,,,,,,,,,,,,
10812807,Back Bay,110.00,,,,,,,,,,,,,,,,,,
8577620,Back Bay,169.00,,,,,,,,,,,,,,,,,,
7749568,Back Bay,150.00,,,,,,,,,,,,,,,,,,
7240149,Back Bay,300.00,,,,,,,,,,,,,,,,,,
10859498,Back Bay,349.00,,,,,,,,,,,,,,,,,,
10860611,Back Bay,120.00,,,,,,,,,,,,,,,,,,
7125052,Back Bay,275.00,,,,,,,,,,,,,,,,,,
847808,Back Bay,75.00,,,,,,,,,,,,,,,,,,
18169357,Back Bay,169.00,,,,,,,,,,,,,,,,,,
19182228,Back Bay,135.00,,,,,,,,,,,,,,,,,,
13090471,Back Bay,80.00,,,,,,,,,,,,,,,,,,
18070939,Back Bay,200.00,,,,,,,,,,,,,,,,,,
14808631,Back Bay,186.00,,,,,,,,,,,,,,,,,,
472070,Back Bay,150.00,,,,,,,,,,,,,,,,,,
12086434,Back Bay,153.00,,,,,,,,,,,,,,,,,,
20560553,Back Bay,149.00,,,,,,,,,,,,,,,,,,
20574167,Back Bay,125.00,,,,,,,,,,,,,,,,,,
17794571,Back Bay,155.00,,,,,,,,,,,,,,,,,,
12441,Back Bay,603.00,,,,,,,,,,,,,,,,,,
4409819,Back Bay,267.00,,,,,,,,,,,,,,,,,,
11122394,Back Bay,450.00,,,,,,,,,,,,,,,,,,
19282141,Back Bay,152.00,,,,,,,,,,,,,,,,,,
12020829,Back Bay,297.00,,,,,,,,,,,,,,,,,,
20871446,Back Bay,179.00,,,,,,,,,,,,,,,,,,
19033484,Back Bay,175.00,,,,,,,,,,,,,,,,,,
311240,Back Bay,175.00,,,,,,,,,,,,,,,,,,
12154934,Back Bay,170.00,,,,,,,,,,,,,,,,,,
13589,Back Bay,389.00,,,,,,,,,,,,,,,,,,
15264864,Back Bay,235.00,,,,,,,,,,,,,,,,,,
28150,Back Bay,251.00,,,,,,,,,,,,,,,,,,
10084216,Back Bay,350.00,,,,,,,,,,,,,,,,,,
19264842,Back Bay,479.00,,,,,,,,,,,,,,,,,,
13218392,Back Bay,145.00,,,,,,,,,,,,,,,,,,
20475756,Back Bay,250.00,,,,,,,,,,,,,,,,,,
7728508,Back Bay,109.00,,,,,,,,,,,,,,,,,,
4143561,Back Bay,350.00,,,,,,,,,,,,,,,,,,
16755381,Back Bay,300.00,,,,,,,,,,,,,,,,,,
15166858,Back Bay,155.00,,,,,,,,,,,,,,,,,,
19545605,Back Bay,165.00,,,,,,,,,,,,,,,,,,
19265951,Back Bay,429.00,,,,,,,,,,,,,,,,,,
5455004,Back Bay,429.00,,,,,,,,,,,,,,,,,,
1964878,Back Bay,350.00,,,,,,,,,,,,,,,,,,
20067972,Back Bay,143.00,,,,,,,,,,,,,,,,,,
19135407,Back Bay,199.00,,,,,,,,,,,,,,,,,,
20052692,Back Bay,200.00,,,,,,,,,,,,,,,,,,
9993602,Back Bay,219.00,,,,,,,,,,,,,,,,,,
6075481,Back Bay,175.00,,,,,,,,,,,,,,,,,,
15318231,Back Bay,250.00,,,,,,,,,,,,,,,,,,
9631816,Back Bay,105.00,,,,,,,,,,,,,,,,,,
9992751,Back Bay,179.00,,,,,,,,,,,,,,,,,,
18755741,Back Bay,150.00,,,,,,,,,,,,,,,,,,
